File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexMipmaps.cpp,"_Generate3DMipsBoxFilter( _In_ size_t depth, _In_ size_t levels, _In_ const ScratchImage& mipChain )",181,134,91,41,40,0,7,47,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexMipmaps.cpp,"GenerateMipMaps( const Image& baseImage, DWORD filter, size_t levels, ScratchImage& mipChain, bool allow1D )",64,52,28,23,10,1,2,34,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexMipmaps.cpp,"GenerateMipMaps( const Image* srcImages, size_t nimages, const TexMetadata& metadata, DWORD filter, size_t levels, ScratchImage& mipChain )",94,77,46,31,15,1,2,34,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexMipmaps.cpp,"GenerateMipMaps3D( const Image* baseImages, size_t depth, DWORD filter, size_t levels, ScratchImage& mipChain )",70,51,29,25,14,0,5,51,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexMipmaps.cpp,"GenerateMipMaps3D( const Image* srcImages, size_t nimages, const TexMetadata& metadata, DWORD filter, size_t levels, ScratchImage& mipChain )",73,54,31,27,15,0,4,36,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexMisc.cpp,"_ComputeMSE( _In_ const Image& image1, _In_ const Image& image2, _Out_ float& mse, _Out_writes_opt_(4) float* mseV, _In_ DWORD flags )",128,104,60,26,21,0,3,19,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexMisc.cpp,"CopyRectangle( const Image& srcImage, const Rect& srcRect, const Image& dstImage, DWORD filter, size_t xOffset, size_t yOffset )",97,65,42,31,24,0,8,36,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexMisc.cpp,"ComputeMSE( const Image& image1, const Image& image2, float& mse, float* mseV, DWORD flags )",66,53,32,25,9,0,4,31,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexNormalMaps.cpp,"_EvaluateColor( _In_ FXMVECTOR val, _In_ DWORD flags )",26,22,17,4,4,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexNormalMaps.cpp,"_EvaluateRow( _In_reads_(width) const XMVECTOR* pSource, _Out_writes_(width+2) float* pDest, _In_ size_t width, _In_ DWORD flags )",21,17,11,2,2,0,2,6,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexNormalMaps.cpp,"_ComputeNMap( _In_ const Image& srcImage, _In_ DWORD flags, _In_ float amplitude, _In_ DXGI_FORMAT format, _In_ const Image& normalMap )",168,120,81,34,29,2,19,107,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexNormalMaps.cpp,"ComputeNormalMap( const Image& srcImage, DWORD flags, float amplitude, DXGI_FORMAT format, ScratchImage& normalMap )",44,35,19,14,8,0,1,3,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexNormalMaps.cpp,"ComputeNormalMap( const Image* srcImages, size_t nimages, const TexMetadata& metadata, DWORD flags, float amplitude, DXGI_FORMAT format, ScratchImage& normalMaps )",69,57,33,21,12,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexPMAlpha.cpp,"_PremultiplyAlpha( _In_ const Image& srcImage, _In_ const Image& destImage )",35,28,20,11,7,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexPMAlpha.cpp,"PremultiplyAlpha( const Image& srcImage, ScratchImage& image )",34,28,15,16,6,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexPMAlpha.cpp,"PremultiplyAlpha( const Image* srcImages, size_t nimages, const TexMetadata& metadata, ScratchImage& result )",71,59,33,27,11,0,1,2,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexResize.cpp,"_PerformResizeUsingWIC( _In_ const Image& srcImage, _In_ DWORD filter, _In_ const WICPixelFormatGUID& pfGUID, _In_ const Image& destImage )",80,65,41,31,13,0,2,22,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexResize.cpp,"_PerformResizeViaF32( _In_ const Image& srcImage, _In_ DWORD filter, _In_ const Image& destImage )",36,27,20,15,9,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexResize.cpp,"Resize( const Image& srcImage, size_t width, size_t height, DWORD filter, ScratchImage& image )",50,36,20,18,10,0,4,38,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexResize.cpp,"Resize( const Image* srcImages, size_t nimages, const TexMetadata& metadata, size_t width, size_t height, DWORD filter, ScratchImage& result )",135,112,65,35,19,0,4,56,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexTGA.cpp,"_DecodeTGAHeader( _In_reads_bytes_(size) LPCVOID pSource, size_t size, _Out_ TexMetadata& metadata, size_t& offset, _Inout_opt_ DWORD* convFlags )",108,85,45,31,21,0,2,20,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexTGA.cpp,_SetAlphaChannelToOpaque( _In_ const Image* image ),14,11,8,4,3,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexTGA.cpp,"_UncompressPixels( _In_reads_bytes_(size) LPCVOID pSource, size_t size, _In_ const Image* image, _In_ DWORD convFlags )",313,238,130,81,58,0,17,68,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexTGA.cpp,"_CopyPixels( _In_reads_bytes_(size) LPCVOID pSource, size_t size, _In_ const Image* image, _In_ DWORD convFlags )",157,119,66,35,29,0,9,56,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexTGA.cpp,"_EncodeTGAHeader( _In_ const Image& image, _Out_ TGA_HEADER& header, _Inout_ DWORD& convFlags )",57,47,32,11,10,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexTGA.cpp,"_Copy24bppScanline( _Out_writes_bytes_(outSize) LPVOID pDestination, _In_ size_t outSize, _In_reads_bytes_(inSize) LPCVOID pSource, _In_ size_t inSize )",22,16,13,2,6,3,0,3,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexTGA.cpp,"GetMetadataFromTGAMemory( LPCVOID pSource, size_t size, TexMetadata& metadata )",6,5,4,3,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexTGA.cpp,"GetMetadataFromTGAFile( LPCWSTR szFile, TexMetadata& metadata )",54,43,24,15,7,1,4,56,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexTGA.cpp,"LoadFromTGAMemory( LPCVOID pSource, size_t size, TexMetadata* metadata, ScratchImage& image )",46,36,24,15,10,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexTGA.cpp,"LoadFromTGAFile( LPCWSTR szFile, TexMetadata* metadata, ScratchImage& image )",241,185,110,66,43,2,13,131,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexTGA.cpp,"SaveToTGAMemory( const Image& image, Blob& blob )",58,46,31,10,9,0,3,10,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexTGA.cpp,"SaveToTGAFile( const Image& image, LPCWSTR szFile )",108,84,47,29,16,1,8,44,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexUtil.cpp,_WICToDXGI( const GUID& guid ),16,14,6,7,2,1,0,1,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexUtil.cpp,"_DXGIToWIC( DXGI_FORMAT format, GUID& guid )",47,40,23,14,7,1,0,1,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexUtil.cpp,"_CheckWICColorSpace( _In_ const GUID& sourceGUID, _In_ const GUID& targetGUID )",24,20,10,7,4,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexUtil.cpp,_IsWIC2(),2,2,2,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexUtil.cpp,_GetWIC(),93,82,37,17,9,2,2,30,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexUtil.cpp,GetWICCodec( WICCodecs codec ),27,20,10,9,7,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexUtil.cpp,BitsPerPixel( DXGI_FORMAT fmt ),130,118,13,12,11,1,1,12,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexUtil.cpp,"ComputePitch( DXGI_FORMAT fmt, size_t width, size_t height, size_t& rowPitch, size_t& slicePitch, DWORD flags )",49,42,23,8,5,0,2,16,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexUtil.cpp,MakeSRGB( DXGI_FORMAT fmt ),27,20,10,9,7,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexUtil.cpp,MakeTypeless( DXGI_FORMAT fmt ),109,89,23,22,20,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexUtil.cpp,MakeTypelessUNORM( DXGI_FORMAT fmt ),51,36,18,17,15,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexUtil.cpp,MakeTypelessFLOAT( DXGI_FORMAT fmt ),27,20,10,9,7,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexUtil.cpp,"TexMetadata::ComputeIndex( size_t mip, size_t item, size_t slice ) const",46,36,19,17,9,0,1,6,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexUtil.cpp,Blob::Release(),8,7,5,1,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexUtil.cpp,Blob::Initialize( size_t size ),16,12,9,5,4,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexWIC.cpp,"_DetermineFormat( _In_ const WICPixelFormatGUID& pixelFormat, _In_ DWORD flags, _Out_opt_ WICPixelFormatGUID* pConvert )",85,75,35,23,8,3,2,30,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexWIC.cpp,"_DecodeMetadata( _In_ DWORD flags, _In_ IWICBitmapDecoder *decoder, _In_ IWICBitmapFrameDecode *frame, _Out_ TexMetadata& metadata, _Out_opt_ WICPixelFormatGUID* pConvert )",39,31,23,12,8,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexWIC.cpp,"_DecodeSingleFrame( _In_ DWORD flags, _In_ const TexMetadata& metadata, _In_ const WICPixelFormatGUID& convertGUID, _In_ IWICBitmapFrameDecode *frame, _Inout_ ScratchImage& image )",39,32,20,18,7,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexWIC.cpp,"_DecodeMultiframe( _In_ DWORD flags, _In_ const TexMetadata& metadata, _In_ IWICBitmapDecoder *decoder, _Inout_ ScratchImage& image )",102,82,50,41,15,0,5,41,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexWIC.cpp,"_EncodeImage( _In_ const Image& image, _In_ DWORD flags, _In_ IWICBitmapFrameEncode* frame, _In_opt_ IPropertyBag2* props, _In_opt_ const GUID* targetFormat )",75,59,36,32,14,0,2,7,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexWIC.cpp,"_EncodeSingleFrame( _In_ const Image& image, _In_ DWORD flags, _In_ REFGUID guidContainerFormat, _Inout_ IStream* stream, _In_opt_ const GUID* targetFormat )",50,38,28,17,9,0,3,34,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexWIC.cpp,"_EncodeMultiframe( _In_reads_(nimages) const Image* images, _In_ size_t nimages, _In_ DWORD flags, _In_ REFGUID guidContainerFormat, _Inout_ IStream* stream, _In_opt_ const GUID* targetFormat )",51,39,26,24,11,0,1,2,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexWIC.cpp,"GetMetadataFromWICMemory( LPCVOID pSource, size_t size, DWORD flags, TexMetadata& metadata )",41,30,19,17,8,0,3,9,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexWIC.cpp,"GetMetadataFromWICFile( LPCWSTR szFile, DWORD flags, TexMetadata& metadata )",25,18,13,11,5,0,2,4,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexWIC.cpp,"LoadFromWICMemory( LPCVOID pSource, size_t size, DWORD flags, TexMetadata* metadata, ScratchImage& image )",62,47,31,21,12,0,3,9,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexWIC.cpp,"LoadFromWICFile( LPCWSTR szFile, DWORD flags, TexMetadata* metadata, ScratchImage& image )",47,36,25,15,9,0,2,4,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexWIC.cpp,"SaveToWICMemory( const Image& image, DWORD flags, REFGUID guidContainerFormat, Blob& blob, const GUID* targetFormat )",42,31,23,19,10,0,1,5,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexWIC.cpp,"SaveToWICMemory( const Image* images, size_t nimages, DWORD flags, REFGUID guidContainerFormat, Blob& blob, const GUID* targetFormat )",46,34,24,20,11,0,1,5,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexWIC.cpp,"SaveToWICFile( const Image& image, DWORD flags, REFGUID guidContainerFormat, LPCWSTR szFile, const GUID* targetFormat )",25,19,13,13,6,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexWIC.cpp,"SaveToWICFile( const Image* images, size_t nimages, DWORD flags, REFGUID guidContainerFormat, LPCWSTR szFile, const GUID* targetFormat )",26,20,13,12,6,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC.h,LDRColorA::operator =(_In_ const HDRColorA& c),9,9,9,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC.h,"HDRColorALerp(_Out_ HDRColorA *pOut, _In_ const HDRColorA *pC1, _In_ const HDRColorA *pC2, _In_ float s)",6,6,6,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\BC.h,"OptimizeAlpha(float *pX, float *pY, const float *pPoints, size_t cSteps)",128,94,62,22,27,0,7,43,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexP.h,_GetWICDither( _In_ DWORD flags ),17,13,8,4,4,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTexP.h,_GetWICInterp( _In_ DWORD flags ),23,18,11,5,5,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\scoped.h,safe_handle( HANDLE h ),1,1,1,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTex.inl,IsValid( DXGI_FORMAT fmt ),6,6,3,2,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTex.inl,IsCompressed( DXGI_FORMAT fmt ),29,28,4,3,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTex.inl,IsPacked( DXGI_FORMAT fmt ),2,2,2,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTex.inl,IsVideo( DXGI_FORMAT fmt ),32,28,7,5,2,1,2,30,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTex.inl,IsSRGB( DXGI_FORMAT fmt ),15,14,4,3,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTex.inl,IsTypeless( DXGI_FORMAT fmt ),34,33,4,3,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTex.inl,HasAlpha( DXGI_FORMAT fmt ),48,47,4,3,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTex.inl,"ComputeScanlines( DXGI_FORMAT fmt, size_t height )",29,28,4,3,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTex.inl,"SaveToDDSMemory( const Image& image, DWORD flags, Blob& blob )",12,11,11,1,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\DirectXTex\DirectXTex.inl,"SaveToDDSFile( const Image& image, DWORD flags, LPCWSTR szFile )",12,11,11,1,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\BC6HBC7EncoderCS.cpp,PrintList(SValue* pValue),6,6,4,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\BC6HBC7EncoderCS.cpp,"LookupByName(const WCHAR* pName, const SValue* pArray)",12,10,6,4,2,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\BC6HBC7EncoderCS.cpp,"Encode( WCHAR* strSrcFilename, ID3D11Texture2D* pSourceTexture, DXGI_FORMAT fmtEncode, EncoderBase* pEncoder )",31,25,18,4,6,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\BC6HBC7EncoderCS.cpp,Cleanup(),6,6,6,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\BC6HBC7EncoderCS.cpp,isFloat( std::wstring myString ),5,5,5,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\BC6HBC7EncoderCS.cpp,"ParseCommandLine( int argc, WCHAR* argv[] )",59,56,31,15,3,1,0,6,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\BC6HBC7EncoderCS.cpp,"wmain(int argc, WCHAR* argv[])",160,126,82,23,25,0,9,44,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\BC6HEncoderCS10.cpp,"CGPUBC6HEncoder::Initialize( ID3D11Device* pDevice, ID3D11DeviceContext* pContext )",20,15,10,4,4,0,1,5,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\BC6HEncoderCS10.cpp,CGPUBC6HEncoder::Cleanup(),4,4,4,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\BC6HEncoderCS10.cpp,"CGPUBC6HEncoder::GPU_Encode( ID3D11Device* pDevice, ID3D11DeviceContext* pContext, ID3D11Texture2D* pSrcTexture, DXGI_FORMAT dstFormat, ID3D11Buffer** ppDstTextureAsBufOut )",200,171,128,15,24,2,5,40,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\BC7EncoderCS10.cpp,"CGPUBC7Encoder::Initialize( ID3D11Device* pDevice, ID3D11DeviceContext* pContext )",23,18,12,5,4,0,1,5,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\BC7EncoderCS10.cpp,CGPUBC7Encoder::Cleanup(),5,5,5,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\BC7EncoderCS10.cpp,"CGPUBC7Encoder::GPU_Encode( ID3D11Device* pDevice, ID3D11DeviceContext* pContext, ID3D11Texture2D* pSrcTexture, DXGI_FORMAT dstFormat, ID3D11Buffer** ppDstTextureAsBufOut )",237,203,155,16,29,0,5,29,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\EncoderBase.cpp,"EncoderBase::GPU_EncodeAndSave( ID3D11Texture2D* pSourceTexture, DXGI_FORMAT fmtEncode, WCHAR* strDstFilename )",73,58,41,10,15,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\EncoderBase.cpp,"EncoderBase::GPU_SaveToFile( ID3D11Texture2D* pSrcTexture, WCHAR* strFilename, DXGI_FORMAT dstFormat, std::vector<ID3D11Buffer*>& subTextureAsBufs )",53,44,30,9,9,2,0,19,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\utils.cpp,ispow2( _In_ size_t x ),2,2,2,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\utils.cpp,"Dynamic_D3D11CreateDevice( IDXGIAdapter* pAdapter, D3D_DRIVER_TYPE DriverType, HMODULE Software, UINT32 Flags, D3D_FEATURE_LEVEL* pFeatureLevels, UINT FeatureLevels, UINT32 SDKVersion, ID3D11Device** ppDevice, D3D_FEATURE_LEVEL* pFeatureLevel, ID3D11DeviceContext** ppImmediateContext )",62,46,24,8,12,0,4,48,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\utils.cpp,"CreateDevice( ID3D11Device** ppDeviceOut, ID3D11DeviceContext** ppContextOut, BOOL bForceRef )",62,44,19,5,9,20,9,224,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\utils.cpp,"RunComputeShader( ID3D11DeviceContext* pd3dImmediateContext, ID3D11ComputeShader* pComputeShader, ID3D11ShaderResourceView** pShaderResourceViews, UINT uNumSRVs, ID3D11Buffer* pCBCS, ID3D11UnorderedAccessView* pUnorderedAccessView, UINT X, UINT Y, UINT Z )",14,12,15,0,2,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\utils.cpp,"LoadTextureFromFile( ID3D11Device* pd3dDevice, LPCTSTR lpFileName, DXGI_FORMAT fmtLoadAs, BOOL bNoMips, DWORD dwFilter, ID3D11Texture2D** ppTextureOut )",160,131,89,32,20,2,9,130,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\utils.cpp,"CreateAndCopyToCPUBuf( ID3D11Device* pDevice, ID3D11DeviceContext* pd3dImmediateContext, ID3D11Buffer* pBuffer )",19,17,13,2,2,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\utils.cpp,FileExists( const WCHAR* pszFilename ),11,9,6,4,2,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\utils.h,SAFE_RELEASE(p),1,1,2,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\utils.h,V_GOTO( x ),1,1,2,0,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\source\C++\stats\utils.h,V_RETURN( x ),1,1,2,0,0,0,0,0,
